class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.457454562,0.187529996,-0.207857698,0.999985695,0.464179486,0.174495384,-0.181894213,0.999965012,0.468458951,0.174577489,-0.181984514,0.999963462,0.472825885,0.17466335,-0.18205592,0.999967277,0.450900882,0.175252989,-0.179368079,0.999953389,0.446898043,0.175950453,-0.179371044,0.999949455,0.442837238,0.176843792,-0.179358259,0.999954879,0.478971601,0.183257163,-0.037598576,0.999943614,0.437817514,0.186805502,-0.0260337,0.999913812,0.466672868,0.203637049,-0.154798493,0.999982059,0.449534357,0.205225721,-0.151515812,0.999976575,0.518567324,0.295079947,0.035143603,0.999963105,0.411817223,0.29469505,0.048284203,0.999900937,0.538315296,0.426683903,0.058921315,0.97546804,0.382525742,0.413537085,0.076149531,0.970004559,0.548723578,0.541229427,-0.087961875,0.963341475,0.376951993,0.526857018,-0.072277747,0.941300154,0.558057129,0.570727229,-0.135821834,0.930750549,0.367298603,0.561983407,-0.122372307,0.895525455,0.549703419,0.571818352,-0.181714043,0.934030235,0.377271622,0.563280046,-0.167294458,0.901422977,0.544360518,0.561748803,-0.110484131,0.921926975,0.382099628,0.554653406,-0.094713449,0.893805504,0.496278584,0.546426713,-0.004896069,0.999560714,0.431083292,0.541396856,0.005018388,0.999381185,0.513515055,0.756954968,-0.084594093,0.942132115,0.408970147,0.759846985,-0.068682157,0.924460709,0.521544099,0.936474085,0.115009792,0.854180872,0.394125372,0.945023775,0.099813879,0.838281274,0.516427517,0.947501123,0.124306843,0.375917822,0.396628141,0.950792313,0.106348224,0.399941802,0.531104088,1.010062695,-0.066132188,0.751082361,0.384159297,1.01047039,-0.087549061,0.760889173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.457314014,0.198311418,-0.196536183,0.999987125,0.463883936,0.185697541,-0.171547621,0.999968588,0.468025029,0.185629234,-0.171630353,0.999967039,0.472342223,0.185515642,-0.171707049,0.999970615,0.450685412,0.186610937,-0.169101685,0.999958277,0.446723342,0.187324569,-0.169114873,0.999954462,0.442573011,0.188198924,-0.169106111,0.999959707,0.478310019,0.193173021,-0.02811051,0.999948978,0.437743425,0.197187349,-0.017494598,0.999923468,0.466409475,0.213998735,-0.143431008,0.99998337,0.449492395,0.216006726,-0.140309185,0.999978423,0.518103242,0.302613914,0.047375955,0.99996686,0.411907911,0.303727359,0.057328675,0.999911666,0.538291216,0.432270676,0.074988708,0.975805402,0.382445753,0.419913411,0.088259868,0.971947014,0.548958063,0.545504212,-0.073836237,0.965578794,0.37695244,0.530615628,-0.054172236,0.945394695,0.558923781,0.575505614,-0.122072451,0.934670806,0.367305577,0.565961838,-0.102698065,0.901780725,0.550309122,0.576538742,-0.167422801,0.937734902,0.377075016,0.566751778,-0.147100121,0.907339036,0.544881523,0.566326082,-0.096149087,0.925670385,0.381952763,0.558295786,-0.076150514,0.899895251,0.495878667,0.551280379,-0.003068982,0.999596775,0.430906236,0.546313941,0.003182649,0.99944967,0.514069915,0.761423349,-0.085481875,0.94257319,0.408224851,0.764804959,-0.077904731,0.928699195,0.522305906,0.941166878,0.10379073,0.853737175,0.391756445,0.949499607,0.089037143,0.845543861,0.517104566,0.94994539,0.111928776,0.383187741,0.394108951,0.955013156,0.095176354,0.402240127,0.534861088,1.016400099,-0.07373298,0.752834082,0.382175535,1.014465809,-0.099779025,0.765937328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.456008732,0.204478607,-0.198301464,0.999988437,0.462697029,0.191829622,-0.173586413,0.999971628,0.466795415,0.191767514,-0.17367053,0.999970198,0.471139401,0.191625848,-0.173752114,0.999973536,0.44962272,0.19263643,-0.171126321,0.999962449,0.44562766,0.193342239,-0.171133608,0.999958813,0.441285908,0.194146365,-0.171121314,0.99996382,0.477349073,0.199062616,-0.030628528,0.999954045,0.437212795,0.203085899,-0.019823428,0.999931276,0.465049505,0.220125645,-0.145371109,0.999984562,0.448598474,0.222017676,-0.142085791,0.999979973,0.517463744,0.308195114,0.044886712,0.999969244,0.411528587,0.31077522,0.05556893,0.999920368,0.537679374,0.435702771,0.075196959,0.97604543,0.3824476,0.424345046,0.090466656,0.972631454,0.548797488,0.548795044,-0.067334235,0.966400504,0.37690866,0.534902334,-0.046488333,0.946909368,0.55879271,0.579523027,-0.114666373,0.936081886,0.367249936,0.569590986,-0.093549401,0.90418601,0.550238967,0.580720305,-0.1600326,0.939039528,0.376766831,0.570497394,-0.138259172,0.909608364,0.544798017,0.570405543,-0.089537665,0.926763833,0.381706744,0.562066913,-0.068672001,0.902311563,0.495889425,0.553892672,-0.002858001,0.999618411,0.430798382,0.548798919,0.002965677,0.999501824,0.514352322,0.764195144,-0.083867334,0.946466267,0.407810181,0.769093454,-0.077842936,0.93576622,0.523571968,0.944057703,0.1038443,0.862664878,0.39196676,0.951961815,0.08480794,0.859266162,0.518644989,0.952035964,0.11197304,0.39706856,0.395418257,0.957812667,0.090456247,0.414690435,0.538176298,1.017127633,-0.074911132,0.766030014,0.3825804,1.020563006,-0.106412746,0.780015767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.454889268,0.209200487,-0.216169819,0.99998939,0.461786032,0.196538433,-0.193882138,0.999973953,0.465961009,0.19636555,-0.193947732,0.99997282,0.470305324,0.196159303,-0.194023907,0.999975801,0.448679298,0.197399706,-0.190619811,0.999965668,0.4444713,0.198040202,-0.190631479,0.999962091,0.44010067,0.198672876,-0.190614536,0.999966741,0.476669014,0.203152895,-0.055528063,0.999958456,0.436549097,0.207229793,-0.040960509,0.999936998,0.463986516,0.224735767,-0.164229259,0.999985576,0.447571546,0.226580158,-0.159960061,0.999981105,0.51692009,0.311544538,0.025246963,0.999971092,0.410870641,0.314181864,0.039806373,0.999926448,0.536838472,0.43953684,0.063145354,0.976609826,0.382527202,0.427955151,0.080881558,0.9728899,0.547826409,0.551190674,-0.07332021,0.967293143,0.376402527,0.53848058,-0.052350719,0.946941257,0.558729529,0.581654906,-0.118000291,0.937522233,0.366752625,0.573103964,-0.099154018,0.904269338,0.550234079,0.583303869,-0.163951248,0.940405428,0.376176625,0.574149191,-0.143804684,0.909657657,0.544594765,0.573108375,-0.095413841,0.928000212,0.381163388,0.565529227,-0.074429087,0.902492225,0.495992184,0.554587066,-0.003042388,0.999630213,0.430821002,0.550230086,0.003144589,0.999535203,0.514435112,0.764042616,-0.082610875,0.950723231,0.407439411,0.770362794,-0.074558079,0.942277789,0.524064541,0.944397748,0.097712412,0.872750819,0.393930316,0.952223778,0.082851738,0.871460855,0.519472063,0.952543795,0.104820244,0.41086635,0.397706151,0.958555639,0.087767892,0.428043485,0.538744628,1.016933203,-0.083453439,0.780674458,0.38492468,1.021149516,-0.107141621,0.793360293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.454159677,0.211628109,-0.25636223,0.999989808,0.461250901,0.199067995,-0.234240532,0.999974906,0.465472698,0.198863104,-0.234305844,0.999973953,0.469778001,0.198624313,-0.234381244,0.999976814,0.44808951,0.199967891,-0.231723189,0.99996686,0.443714678,0.200658068,-0.231743217,0.999963462,0.43938303,0.201289013,-0.231732979,0.999967575,0.476165801,0.205541402,-0.094033465,0.999960899,0.435876131,0.209848464,-0.082947522,0.999939024,0.463101506,0.227264553,-0.20328775,0.999985933,0.446781099,0.229059115,-0.200158373,0.999981165,0.51614964,0.314181149,-0.006950345,0.999971509,0.410097986,0.316670567,0.004284939,0.99992907,0.536176682,0.442130357,0.039650846,0.97709173,0.382591069,0.430488765,0.047689777,0.972957313,0.547077835,0.554452956,-0.089888684,0.967721045,0.376003206,0.540956736,-0.086708516,0.946514308,0.558669448,0.584648192,-0.132531613,0.937991381,0.366139024,0.575588346,-0.131978944,0.903790593,0.550195694,0.586267292,-0.180335164,0.940916419,0.37504974,0.577422976,-0.17779997,0.909173071,0.544341981,0.576059461,-0.112263657,0.928470194,0.380179435,0.56887114,-0.109069824,0.901997685,0.496081144,0.555183291,-0.003614977,0.999621749,0.431195468,0.551327705,0.003710039,0.999540091,0.51434654,0.764146745,-0.081797376,0.952775657,0.408040494,0.770692766,-0.06753809,0.946237743,0.524056673,0.944448173,0.093409203,0.87807548,0.395750582,0.951908946,0.082489356,0.878795147,0.519970834,0.953300238,0.099733278,0.420666248,0.39886719,0.958603859,0.086902484,0.438278794,0.538510144,1.016599417,-0.088163368,0.78888917,0.386453986,1.021098495,-0.106808923,0.801409245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.452994615,0.214626491,-0.267906368,0.999989629,0.459952801,0.202462688,-0.246842429,0.999973953,0.464205235,0.202290475,-0.246905565,0.999973476,0.468327671,0.202095419,-0.246988013,0.999976456,0.447112948,0.203332677,-0.243309975,0.999965012,0.442685276,0.204051465,-0.243333489,0.999961317,0.438521028,0.204733327,-0.243334994,0.999964774,0.475044399,0.209135354,-0.108591102,0.999961853,0.43516314,0.213561222,-0.092595555,0.99993366,0.461650461,0.229989097,-0.215210557,0.999985576,0.445731789,0.231923372,-0.210747749,0.999979317,0.515033066,0.317345589,-0.022001248,0.999972522,0.409608185,0.319768637,-0.000304148,0.999927938,0.535155952,0.446042597,0.026320755,0.979197323,0.382455468,0.434640139,0.048185963,0.97218895,0.546034336,0.562183082,-0.102557108,0.970510125,0.374337554,0.546642005,-0.084264755,0.945602,0.558246851,0.592546999,-0.145524785,0.942260444,0.364257514,0.582343459,-0.128679082,0.903204918,0.54975301,0.594211578,-0.19371812,0.945065618,0.373151928,0.584460795,-0.176226318,0.908686638,0.543508768,0.583744586,-0.124751933,0.933233798,0.378274918,0.57523644,-0.10718511,0.901731789,0.494554073,0.559823275,-0.004995331,0.999608755,0.43066898,0.555056572,0.005079028,0.999537349,0.514110506,0.768513203,-0.083928652,0.953497589,0.408362299,0.773738027,-0.065282509,0.949810505,0.523458362,0.947529674,0.0988442,0.875737011,0.396650463,0.951966405,0.089013137,0.882350624,0.519900739,0.956293344,0.106190667,0.424422413,0.400103331,0.95931083,0.094208919,0.444096506,0.536492884,1.019983292,-0.080253392,0.784005582,0.384445935,1.021701813,-0.09776891,0.801329434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.452891856,0.215810895,-0.263015747,0.99998951,0.459781677,0.20365873,-0.241511092,0.999973416,0.463961095,0.203430787,-0.241577521,0.999972939,0.468013614,0.203200638,-0.241657376,0.999976039,0.447081268,0.204675943,-0.237480551,0.999964297,0.44270888,0.205382586,-0.237504333,0.999960482,0.438537002,0.206069037,-0.237507209,0.999964058,0.47475782,0.210181102,-0.103666127,0.999961495,0.435169369,0.214646861,-0.085773267,0.999931037,0.461416125,0.230864689,-0.210853457,0.999985456,0.445711434,0.232825935,-0.205750033,0.99997884,0.514850795,0.317809045,-0.021661732,0.999972701,0.409569055,0.320223778,0.00396048,0.999927819,0.535101831,0.447366625,0.020582655,0.980408251,0.382260025,0.435967714,0.049969345,0.971868753,0.545633793,0.564224601,-0.110540316,0.971728504,0.373630434,0.549796343,-0.08361344,0.945007265,0.558000267,0.594217777,-0.15486452,0.944031775,0.363783002,0.58516413,-0.128720164,0.902314007,0.549346626,0.595700204,-0.201686531,0.946803629,0.372649878,0.587361872,-0.175710723,0.907902956,0.5429281,0.585415959,-0.132299095,0.935201705,0.377664298,0.578142583,-0.106460899,0.900921643,0.494433224,0.560690701,-0.006281491,0.999602437,0.430579096,0.555857241,0.00635447,0.999535084,0.513542593,0.768760383,-0.084691115,0.952283144,0.40843749,0.774603724,-0.064580321,0.949899971,0.522482991,0.947555482,0.10371571,0.872050524,0.393823445,0.952214539,0.09514343,0.88137579,0.519403517,0.95575887,0.112154573,0.421830446,0.393543571,0.980201125,0.101160422,0.443041682,0.533775747,1.020291567,-0.073195882,0.779382408,0.379725784,1.022363663,-0.090859547,0.798081517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.451851547,0.216579333,-0.237556875,0.99998939,0.4586474,0.20411697,-0.216193989,0.999972939,0.462880939,0.203862756,-0.216266617,0.999972343,0.466810614,0.203572169,-0.216346398,0.999975622,0.446543217,0.205190584,-0.211243629,0.999963641,0.442353219,0.20588012,-0.211263135,0.999959588,0.438353807,0.20650667,-0.211276039,0.999963462,0.474064022,0.210508898,-0.081015661,0.999960601,0.43520847,0.21491681,-0.058949873,0.999929011,0.460134149,0.231447488,-0.186596245,0.999985397,0.445255876,0.233342543,-0.180289403,0.999978662,0.514244139,0.318357468,-0.004572322,0.999973953,0.409565806,0.320528001,0.025738711,0.999929547,0.535082757,0.448058516,0.028218688,0.981478214,0.381693214,0.436941653,0.066998065,0.971134663,0.545312285,0.565233648,-0.106341466,0.973222733,0.372951448,0.552187324,-0.06750147,0.944887996,0.557581782,0.595286012,-0.151798412,0.946480095,0.3629179,0.586981952,-0.112819962,0.902302086,0.548821807,0.596620202,-0.198057815,0.949173927,0.372256964,0.589221478,-0.160609469,0.907969952,0.542335451,0.586217701,-0.127941757,0.937898219,0.377270132,0.580267787,-0.090768039,0.901071131,0.493824571,0.562362671,-0.006306943,0.999613285,0.430521876,0.557588041,0.006378805,0.999544859,0.513134003,0.77129823,-0.085352749,0.9498927,0.408089995,0.776040733,-0.06557177,0.947939634,0.522189736,0.951432168,0.105169162,0.866603255,0.392022848,0.953752875,0.097121045,0.876757145,0.51920414,0.95949018,0.113708593,0.41833514,0.391328663,0.974658728,0.103540368,0.436424434,0.533730268,1.023456454,-0.072723873,0.770960629,0.377877861,1.024307013,-0.088031828,0.790727437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.451603502,0.216051728,-0.253889203,0.999989212,0.458338767,0.202811018,-0.232377231,0.999972522,0.462569743,0.202568099,-0.232451558,0.999971747,0.466473758,0.202388376,-0.232532412,0.999975145,0.446391582,0.203737363,-0.228096396,0.999962926,0.442271709,0.204298511,-0.228112832,0.999958634,0.438281924,0.204901129,-0.228123352,0.999962628,0.473819286,0.209842116,-0.094049327,0.999959528,0.435207278,0.213623554,-0.075132251,0.999927282,0.459797621,0.231334925,-0.201609969,0.999985397,0.445156902,0.23296468,-0.196208447,0.999978602,0.513754964,0.318471193,-0.01065781,0.999974549,0.40943262,0.319200754,0.011398002,0.99993068,0.535196424,0.44838798,0.026995106,0.98179239,0.380725473,0.436805606,0.052237328,0.970776141,0.545042336,0.565929413,-0.111696981,0.973823607,0.372385263,0.552917898,-0.085133821,0.944714546,0.557005167,0.595869243,-0.157802224,0.947410047,0.362257212,0.587349355,-0.131067336,0.902217031,0.5485726,0.597136796,-0.204167187,0.950070083,0.371766925,0.589884877,-0.179363579,0.907909751,0.542159975,0.586754441,-0.13361083,0.93899399,0.376793623,0.581166744,-0.108538769,0.901204824,0.493048161,0.562845409,-0.005792787,0.999625146,0.429895937,0.558088064,0.005857104,0.99955076,0.512507141,0.77189976,-0.086378902,0.946815372,0.407890052,0.776087046,-0.065061808,0.944826305,0.521812379,0.951588631,0.108377412,0.858268023,0.391625971,0.953753948,0.103709184,0.8688761,0.519058466,0.959877253,0.117213331,0.412196219,0.390169978,0.982024014,0.11063046,0.426923841,0.534027398,1.02461338,-0.069369704,0.759492576,0.377577305,1.024039507,-0.08176171,0.780566454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.453811944,0.196645707,-0.226874024,0.999991417,0.460470676,0.181933984,-0.200400934,0.999979258,0.464901447,0.182611734,-0.200526193,0.999978006,0.46941337,0.18320553,-0.200619102,0.99998045,0.447434306,0.181708708,-0.196981877,0.99997133,0.443133473,0.182340115,-0.196980953,0.999967337,0.438578457,0.182786271,-0.196999952,0.999970257,0.475473285,0.190199494,-0.052837715,0.999968886,0.435050428,0.19088909,-0.046132747,0.999947846,0.462686151,0.214477211,-0.172235072,0.99998945,0.445973307,0.215016246,-0.168096557,0.999985099,0.513973713,0.307397991,0.019986356,0.999981225,0.40849179,0.301582515,0.034033626,0.999936402,0.535896242,0.44759962,0.052844506,0.981117129,0.379866302,0.430535495,0.067069411,0.971205533,0.544121444,0.573077142,-0.10420271,0.975514829,0.375515312,0.556019127,-0.080240317,0.944421113,0.553537011,0.604686618,-0.156584948,0.951006889,0.367011726,0.594341695,-0.128038213,0.902281761,0.545179844,0.606054902,-0.202210411,0.953631461,0.373205334,0.59668684,-0.177162677,0.907845676,0.539453506,0.594963849,-0.126462653,0.943834603,0.377831727,0.586140513,-0.10360983,0.901619256,0.49206233,0.565671802,-0.006315625,0.999705493,0.427553296,0.559506595,0.006420623,0.999585986,0.512883246,0.783945739,-0.10911271,0.915431738,0.40427646,0.785661817,-0.067378618,0.902193427,0.520295799,0.962277293,0.113787927,0.768746614,0.385435313,0.967093706,0.121671885,0.783628941,0.515754759,0.968059421,0.12528488,0.345641166,0.389219552,0.997292399,0.130553082,0.35583964,0.530817032,1.04253006,-0.059972219,0.647987366,0.373346597,1.034695148,-0.064648449,0.684521556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.453451425,0.190538049,-0.262182176,0.999991596,0.460398346,0.175671861,-0.236021489,0.999979734,0.464889824,0.176335573,-0.236147955,0.999978065,0.469522148,0.177127212,-0.236256391,0.999980509,0.44701162,0.174797967,-0.234934986,0.999971867,0.442445844,0.175066635,-0.234954447,0.999967813,0.43781814,0.175514027,-0.234995425,0.999970794,0.475491136,0.184323967,-0.08149568,0.999968827,0.43444106,0.184126928,-0.078031436,0.999950171,0.462552994,0.209657893,-0.204583287,0.999990463,0.445184082,0.209579691,-0.203346178,0.999986827,0.513816714,0.305572003,0.010055306,0.999981225,0.407871336,0.299837112,0.005693039,0.999934316,0.535695314,0.448073983,0.0480671,0.981179297,0.379604548,0.431142658,0.041018911,0.971559107,0.542845905,0.579364896,-0.11490389,0.97513485,0.375538737,0.564382434,-0.105869912,0.942260861,0.552493572,0.611262977,-0.166161418,0.950530946,0.367608935,0.602134943,-0.154201999,0.897908628,0.544768512,0.61276567,-0.211565375,0.95333463,0.374819696,0.603745043,-0.203926787,0.90389812,0.538772166,0.601784468,-0.136725739,0.943699658,0.379249305,0.592203736,-0.128846779,0.897816658,0.490356863,0.567460477,-9.80E-05,0.999702573,0.426272988,0.5621593,0.00017773,0.999573529,0.513785481,0.787043273,-0.108111158,0.910528004,0.403074056,0.790701985,-0.077573836,0.897001326,0.520020843,0.964118481,0.143287897,0.751819074,0.382953376,0.968228877,0.126157373,0.772490144,0.514846206,0.970275879,0.156328723,0.330812365,0.379821062,1.000535607,0.135892957,0.350131094,0.529020607,1.048909068,-0.032626007,0.620106518,0.369201005,1.039453864,-0.059949525,0.672168732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.453647763,0.190557376,-0.387262821,0.999988735,0.460568726,0.175599307,-0.364200652,0.999973118,0.465104729,0.176110193,-0.364320427,0.999970019,0.46976614,0.176712692,-0.364427388,0.999972582,0.446975499,0.174847066,-0.365000874,0.999963403,0.442342728,0.175086662,-0.365039766,0.999958217,0.437585592,0.175383806,-0.365110755,0.999961257,0.475530535,0.18324253,-0.206237152,0.999956846,0.433944792,0.183528349,-0.211133391,0.999940515,0.462856412,0.209528551,-0.326290905,0.999989331,0.445423096,0.209540099,-0.327762395,0.999986172,0.514421344,0.307906091,-0.086924888,0.999971867,0.406935722,0.300765097,-0.101678051,0.999924123,0.534835637,0.453776419,-0.011733823,0.979264498,0.380029172,0.444725037,-0.047688387,0.971094668,0.542355776,0.59382087,-0.16107358,0.970936775,0.375284731,0.58780688,-0.189163476,0.9348194,0.552861512,0.629382014,-0.20886974,0.943344653,0.367614239,0.630078554,-0.232357249,0.886293352,0.545752048,0.632128954,-0.259539396,0.946999609,0.374940783,0.632540107,-0.28600961,0.893067062,0.539401233,0.620312393,-0.18463169,0.937035859,0.379499316,0.617538273,-0.212761775,0.887078345,0.490639627,0.573527098,0.00714009,0.999514341,0.427186012,0.569235981,-0.007087632,0.999364257,0.516143918,0.79092288,-0.079394057,0.911006093,0.403557152,0.799529076,-0.059986692,0.898868203,0.518711269,0.966228485,0.172548473,0.739465475,0.377171665,0.987046242,0.140613392,0.765281737,0.513093174,0.972846746,0.185697407,0.321232796,0.378826767,1.01356101,0.150591433,0.346092165,0.529362023,1.055443406,0.000417832,0.592088997,0.366477996,1.050317168,-0.054878164,0.66137296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.459955454,0.454349816,-0.793823242,0.999988914,0.467789143,0.436459929,-0.765138209,0.999968767,0.471990496,0.436200202,-0.765155554,0.999954462,0.475930154,0.436184525,-0.765340984,0.999955833,0.454643309,0.43583566,-0.767727733,0.999965906,0.449749917,0.435160667,-0.767862976,0.999963284,0.445273817,0.43470192,-0.767931342,0.999967575,0.480869234,0.439499378,-0.599718273,0.99988097,0.435111403,0.436597288,-0.614971995,0.999931514,0.467039227,0.470772654,-0.732792497,0.999992371,0.450419247,0.467711836,-0.737031162,0.999993443,0.51566112,0.531905532,-0.47462061,0.999887466,0.393314749,0.520037889,-0.487701178,0.999830306,0.537650228,0.683754444,-0.516867399,0.985925436,0.367443562,0.685022056,-0.533629298,0.981191099,0.543440998,0.854792237,-0.621379673,0.91591382,0.371393412,0.859900713,-0.635188937,0.911090851,0.554723203,0.888111115,-0.673141897,0.821176112,0.355544657,0.902709007,-0.692816257,0.839674592,0.542789459,0.897352457,-0.70026195,0.825658262,0.377619088,0.907456815,-0.72709173,0.849455237,0.531458318,0.882684767,-0.63593328,0.821001947,0.38324526,0.882149935,-0.653590143,0.844433129,0.490376204,0.667758942,0.002540518,0.99993068,0.419024527,0.670944512,-0.002535753,0.999812841,0.508963704,0.752574921,-0.500078321,0.840725124,0.383688807,0.737970471,-0.491405874,0.760914981,0.530161917,0.913792729,-0.169776946,0.768397093,0.384711057,0.894862652,-0.179532662,0.744775414,0.525806963,0.93205303,-0.145595208,0.527670622,0.39912191,0.928383291,-0.156922758,0.49661845,0.537538946,0.965762615,-0.343426049,0.724473238,0.379914373,0.952926636,-0.366373569,0.695125401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
